has_churned,time_since_first_purchase,time_since_last_purchase
0,0.148608037929615,1.7383320877311799
0,-0.2997111230348485,-0.5067928431738777
0,0.6261849754630445,-0.48368975678455706
0,-0.29701040519771316,-0.7972316434967666
0,-0.5868874530502377,0.39010197486867937
0,0.1612113878362465,-0.6025056296439206
0,0.12115073991873923,-0.8063078560068568
0,-1.2188554269399032,-0.7815545491611561
0,-0.786290453358729,-0.4119051669320249
0,0.30344919392537345,-0.6198329444359112
0,-1.188697411091892,-0.713070400221384
0,0.38357048976038804,-0.812908737832377
0,-1.037457212212314,-0.4358333635495356
0,0.6621945466248488,-0.19902672805899843
0,0.542912842151372,2.461128647625642
0,-1.1639408309181516,-0.6676893376709326
0,3.7383121631219804,0.4082543998888599
0,-0.8259009816367138,-0.14291923254207675
0,-0.9555354378192092,-0.4201562692139251
0,-0.6566559971762336,-0.7386488172952748
0,-0.9627373520515701,-0.29886506566999144
0,0.5753214561969959,0.8109081912455921
0,-0.8920685686465292,-0.16932275984415754
0,-1.0221531444685472,-0.42180648967030515
0,0.3732177380513693,1.6467448524020873
0,2.9857121258402706,-0.6495369126507521
0,0.5154555441404963,-0.5629003386907995
0,-1.0442090068051524,-0.4729633238180867
0,-0.9834428554696075,-0.40117873396555453
0,1.2910116830378564,2.163263855249043
0,-0.509016755412836,0.5328460443455537
0,-0.4775083806462572,-0.5695012205163197
0,0.4119280270503089,-0.6511871331071322
0,-1.0248538623056824,-0.8657157924365386
0,2.01255346519251,-0.5595998977780393
0,-1.108125995617355,-0.5653756693753695
0,-1.1895976503709371,-0.714720620677764
0,-1.2233566233351287,-0.8013571946377167
0,-0.2470471252107097,1.0130601971521482
0,-0.42664486138020863,-0.7889805412148663
0,-0.05529615877410182,-0.11321526432723585
0,0.3606143881447378,-0.8195096196578971
0,3.225625893705792,-0.7015188570267237
0,0.1940701215213929,-0.7435994786644149
0,-0.15792343658524408,-0.713895510449574
0,0.11529918460494602,-0.8178593992015172
0,-0.7853902140796839,0.026228364236878365
0,0.927315014303633,-0.22212981444831914
0,-1.1940988467661626,-0.7229717229596643
0,0.7787755332611902,-0.5629003386907995
0,0.6356374878930181,-0.6412858103688518
0,-0.7394780108483835,0.11038960751226091
0,0.551014995662778,2.1434612097724823
0,0.4848474086529626,-0.5348465909323386
0,0.07208769921078087,-0.7972316434967666
0,-0.10841027623776316,-0.8401373753626479
0,0.46774286235110557,1.5972382387106858
0,0.7108074676932846,-0.39045230099908423
0,-0.3541755994170775,0.8166839628429222
0,-0.9429320879125778,-0.2625602156296304
0,-0.3105139943833898,-0.6833664320065431
0,-0.560330394318407,0.43878347833189085
0,0.1553598325224533,0.16732221325737262
0,-1.2215561447770384,-0.8071329662350468
0,0.6702967001362548,-0.7658774548255456
0,0.5303094922447406,0.24075702356628484
0,-0.5459265658536854,0.46518700563397164
0,-1.0437588871656298,-0.7535008014026952
0,0.1468075593715248,-0.07278486314592462
0,0.8179359418996524,-0.7163708411341441
0,0.6032288738473942,-0.6990435263421536
0,-0.3676791886027541,0.7919306559972216
0,-0.5679824281902905,0.4239314942244704
0,-0.23084281818789776,0.6887918774734684
0,-1.1864468128942793,-0.7089448490804339
0,0.7382647657041603,-0.2798875304216209
0,-0.9744404626791565,-0.3203179316029321
0,-0.3424724887894911,-0.5298959295631984
0,-0.6814125773499741,0.21682882694877412
0,2.5382932041548525,-0.6313844876305715
0,-1.1850964539757116,-0.7064695183958638
0,-0.9505841217844612,-0.2765870895088608
0,-0.7507310018364473,0.08976185180751028
0,0.6860508875195441,-0.02657869036728323
0,-0.048994483820786076,0.8496883719705233
0,0.03922896552563445,-0.7427743684362249
0,-0.4559026379491746,-0.8302360526243675
0,-0.8920685686465292,-0.16932275984415754
0,-1.166641548755287,-0.6726399990400728
0,0.148608037929615,-0.10743949272990568
0,3.224725654426747,-0.30464083726732166
0,1.4724098977654454,2.6731819762704783
0,-0.08320357642450016,-0.2906139633880912
0,0.5870245668245823,-0.8648906822083485
0,-0.9339296951221266,-0.24605801106582986
0,-0.13406709569054873,-0.7625770139127854
0,0.6441897610439467,-0.8632404617519686
0,-0.823650383439101,-0.3203179316029321
0,0.148608037929615,1.7383320877311799
0,0.4812464515367822,-0.7972316434967666
0,0.5190565012566767,2.4173978055315706
0,-0.7219233449070038,0.1425689064116719
0,0.5190565012566767,-0.5967298580465905
0,-1.0761675012112537,-0.5067928431738777
0,-1.108125995617355,-0.6214831648922912
0,-0.39333600805553964,-0.5348465909323386
0,-1.1112768330940128,-0.7353483763825147
1,-1.2116535127075423,-0.7584514627718354
1,-1.0923718082340657,-0.5364968113887186
1,0.033377410211841256,1.5271038693145338
1,-1.2044515984751814,-0.7419492582080348
1,-0.7129209521165528,0.15907111097547239
1,-0.9663383091677505,-0.30546594749551165
1,-0.3172657889762281,0.5782271068960051
1,-1.0640142709441447,-0.4845148670127471
1,-1.1891475307314145,-0.713895510449574
1,1.9301815711598824,2.469379749907542
1,-1.1995002824404333,-0.7328730456979445
1,-1.2238067429746513,-0.7774289980202059
1,-0.5652817103531552,0.4297072658218006
1,-1.0009975214109872,-0.5595998977780393
1,0.5604675080927516,0.6343346024129267
1,-0.04629376598365075,-0.21965448376374908
1,-0.4721069449719866,0.6005050830571357
1,0.18821856620759972,-0.8706664538056788
1,-0.8430055279385708,-0.07938574497144482
1,0.5753214561969959,2.201218925745784
1,0.5555161920580035,2.4842317340149624
1,0.446137119654023,1.6178659944154365
1,0.42813233407312085,-0.0620584301794543
1,-0.4455498862401559,-0.6784157706374029
1,0.8336901292829417,-0.13301790980379644
1,-1.0370070925727914,-0.4350082533213456
1,0.5681195419646351,1.706152788831769
1,-0.7124708324770302,-0.7303977150133745
1,-0.9060222774717284,-0.1949011769180483
1,-1.2557652373807526,-0.8360118242216977
1,0.2291794534041521,-0.36569899415338347
1,-0.052145321297443946,1.370332925958429
1,-0.5495275229698658,-0.0752601938304947
1,-1.2265074608117865,-0.7823796593893461
1,-0.4892114912738436,0.5691508943859148
1,-0.5049656786571329,0.5402720363992639
1,1.91037630702089,0.6038055239698958
1,-0.9505841217844612,-0.2765870895088608
1,0.033377410211841256,1.5271038693145338
1,-1.0599631941884418,-0.47708887495903685
1,-0.7102202342794175,-0.15364566550854708
1,0.5879248061036274,1.0287372914877586
1,0.10269583469831453,1.6541708444557977
1,-0.7097701146398949,0.16484688257280256
1,-0.3541755994170775,0.8166839628429222
1,-1.1072257563383099,-0.5637254489189895
1,0.10359607397735963,1.6558210649121776
1,-1.2134539912656326,-0.7584514627718354
1,0.148608037929615,1.7383320877311799
1,-0.24974784304784503,0.4313574862781806
1,2.1813483300134675,4.188909465455554
1,-0.6791619791523612,-0.7939312025840064
1,-1.2400110499974633,-0.8071329662350468
1,0.4006750360622451,2.200393815517594
1,0.6288856933001798,0.42558171468085043
1,0.10269583469831453,-0.5579496773216593
1,-1.1949990860452078,-0.7246219434160444
1,0.5190565012566767,-0.5695012205163197
1,-1.0923718082340657,-0.6973933058857735
1,-1.2076024359518394,-0.747725029805365
1,-0.5148683107266292,-0.26916109745515054
1,1.5219230581129264,0.5122182886408031
1,-1.0158514695152314,-0.3962280725964144
1,0.3817700112022978,0.6318592717283567
1,1.4629573853354718,1.3818844691530894
1,-0.45455227903060696,0.6326843819565467
1,1.662360385643963,4.513177785134234
1,-1.204901718114704,-0.7427743684362249
1,-0.9609368734934799,-0.49606641020740744
1,0.3790692933651625,1.2119117621459443
1,-1.2022010002775687,-0.7378237070670848
1,-0.043142928506992875,1.3868351305222295
1,-1.2404611696369858,-0.8079580764632368
1,0.026175495979480396,-0.15694610642130719
1,-1.1787947790223958,-0.6949179752012035
1,-0.8182489477648304,-0.6231333853486712
1,-0.7835897355215937,-0.013376926716242831
1,-0.4297956988568665,0.678065444506998
1,-0.8817158169375104,-0.39045230099908423
1,-0.823650383439101,-0.04390600515927375
1,-0.693565807617083,0.19455085078764345
1,0.08063997236170939,0.5864782091779053
1,0.67344753761291265,1.7515338513822203
1,-0.48471029487861805,0.577401996667815
1,0.4141786252479217,0.6145319569363662
1,-1.0104500338409608,-0.3863267498581341
1,-1.023503503387115,-0.4102549464756448
1,0.38762156651609103,0.3273935975262375
1,0.08063997236170939,0.5831777682651452
1,0.39527360038797443,-0.3194928213747421
1,-0.7786384194868456,0.03860501765972874
1,0.28814512618160665,1.9941162584700878
1,-1.1526878399300877,-0.647061581966182
1,1.422446617778442,0.17722353599565294
1,-0.8839664151351232,-0.1544707757367371
1,0.3268554151805463,-0.3599232225560533
1,-1.1288314990353925,-0.6033307398721107
1,1.2716565385383864,3.796982107065292
1,0.45243879460733877,2.2944563815312566
1,-0.4892114912738436,0.5691508943859148
1,-0.8790150991003751,-0.2468831212940199
1,1.627251053761204,1.1855082348438635
1,0.3894220450741812,2.1797660598128434
1,0.6950532803099952,2.2201964609941545
1,-0.8835162954956006,-0.15364566550854708
1,-1.1616902327205387,-0.6635637865299825
1,-1.2013007609985236,-0.7361734866107047
1,-0.413141272194532,0.708594522950029
1,-1.2701690658454743,-0.8624153515237785
1,-0.19438312738657093,1.109598093850381
1,-0.6246975027701323,0.32079271570071727
1,-0.8731635437865819,-0.4713131033617067
1,0.148608037929615,-0.6965681956575834
1,-0.4054892383226486,0.5179940602381332
1,-0.5504277622489109,-0.025753580139093207
1,-0.5342234552260989,0.4866398715669123
1,0.3741179773304144,0.9553024811788464
1,-0.20248528089797688,0.508092737499853
1,0.4141786252479217,2.225147122363295
1,-0.8790150991003751,-0.14539456322664682
1,-0.2092370754908152,1.0823694563201103
1,-0.9883941715043556,-0.8219849503424673
1,0.148608037929615,1.7383320877311799
1,-1.0244037426661599,-0.4119051669320249
1,-1.104975158140697,-0.746899919577175
1,-0.7412784894064737,0.10708916659950081
1,-0.7129209521165528,0.15907111097547239
1,-0.6967166450937409,0.18877507919031328
1,-0.7367772930112482,0.11534026888140106
1,-0.8920685686465292,-0.5232950477376782
1,-0.30061136231389357,-0.6198329444359112
1,2.2205087386519295,-0.40777961579107475
1,1.9454856389036492,5.032172118665759
1,2.103927752015588,5.322610918988648
1,-0.37308062427702476,0.007250828988507792
1,0.5681195419646351,2.5073348204042833
1,0.559117149174184,-0.5703263307445097
1,-1.1072257563383099,-0.5637254489189895
1,0.2975976386115803,0.38515131349953924
1,-0.26325143223352165,0.22755525991524445
1,-0.2362442538621684,0.8158588526147322
1,-0.4685059878558061,0.6071059648826559
1,0.625734855823522,-0.812083627604187
1,-0.6665586292457297,0.24405746447904494
1,-0.9015210810765028,-0.18665007463614808
1,0.3354076883314748,-0.12394169729370617
1,-0.11561219047012403,-0.7072946286240538
1,0.7927292420863894,-0.3326945850257825
1,-0.5018148411804751,0.546047807996594
1,-0.8358036137062099,-0.06618398132040443
1,2.6800808906044566,1.4569694999183815
1,0.3889719254346587,-0.6858417626911132
1,-0.4351971345311372,-0.44408446583143585
1,-1.0217030248290246,-0.4069545055628847
1,0.5969271988940785,0.08316096998199009
1,0.8476438381081409,3.0197282721102887
1,0.5942264810569432,0.43383281696275067
1,-0.20203516125845433,-0.32114304183112213
1,-0.44014845056588525,0.6590879092586275
1,-0.9019712007160253,-0.2675108769987705
1,-0.7961930854282252,-0.6726399990400728
1,-1.0320557765380434,-0.4259320408112553
1,-1.2332592554046249,-0.7947563128121965
1,0.4483877178516358,-0.7320479354697546
1,0.3709671398537565,0.16484688257280256
1,-1.0815689368855244,-0.516694165912158
1,-0.7048187986051468,0.17392309508289283
1,-1.135133173988708,-0.6676893376709326
1,2.32808733249782,-0.6949179752012035
1,0.12745241487205497,0.32079271570071727
1,0.7108074676932846,1.0543157085616495
1,1.9639405441240738,5.06600163802155
1,-0.6440526472696021,-0.8343616037653176
1,-0.45275180047251673,-0.8706664538056788
1,-0.44509976660063333,0.20362706329773372
1,-0.5522282408070011,-0.42428182035487527
1,-0.9438323271916228,-0.7419492582080348
1,-1.0451092460841973,-0.449860237428766
1,-0.54322584801655,0.47013766700311177
1,-0.8484069636128414,-0.08928706770972512
1,-0.49236232875050145,-0.5538241261807092
1,0.11709966316303624,-0.12064125638094607
1,-0.8799153383794202,-0.4655373317643765
1,-0.9730901037605888,-0.31784260091836203
1,1.9796947315073632,0.4915905329360524
1,0.7108074676932846,-0.03400468242099346
1,-0.46535515037914826,-0.8648906822083485
1,-0.7538818393131052,0.08398608021018011
1,-1.1409847293025013,-0.7774289980202059
1,2.736345845544776,2.9594952254524167
1,0.26248830672882106,1.9264572197585057
1,0.8863541271070805,0.3876266441841093
1,0.49429992108293624,-0.7972316434967666
1,-0.14622032595765766,-0.1313676893474164
1,-1.002347880329555,-0.37147476575071364
1,1.0776549739041659,0.8785672299571742
1,-1.2737700229616546,-0.8690162333492987
1,-0.42619474174068606,0.6846663263325182
1,0.8188361811786975,1.4280906419317307
1,0.6914523231938148,1.3464047293409183
